id,name,name_norm,label,match_source,district,address,typecode,type,tag,lng,lat
B0J1X5UOFB,云城自选快餐,云城自选快餐,traditional,推荐菜,番禺区,新造镇思贤村竹基街26号,050300,餐饮服务;快餐厅;快餐厅,"鸡排,白切鸡,自选快餐",113.433402,23.051322
B0J14KPGS0,珍强臭豆腐(化龙店),珍强臭豆腐,non_chicken,,番禺区,化龙镇龙源路1号144铺,050300,餐饮服务;快餐厅;快餐厅,"臭豆腐,柠檬茶",113.445736,23.04554
B0I3FLXQ43,螺天下金牌螺蛳粉,螺天下金牌螺蛳粉,non_chicken,,番禺区,潭山大道48号103铺,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.455529,23.002005
B0FFFHA0AS,贵州黄牛肉馆(石化公路),贵州黄牛肉馆,non_chicken,,番禺区,石化公路50号,050100,餐饮服务;中餐厅;中餐厅,牛肉,113.444338,22.993881
B0L3AHUE3V,潮利藩(暂停营业),潮利藩,non_chicken,,番禺区,化龙镇草堂公路段20号1栋105-106房,050117,餐饮服务;中餐厅;火锅店,"素菜,牛肉,牛肉火锅",113.460015,23.031875
B0FFIKYCZU,无鸡不欢·靓鸡煲(芳村店),无鸡不欢·靓鸡煲,other_chicken,招牌,荔湾区,花蕾路中市乌石墩62-2号,050100,餐饮服务;中餐厅;中餐厅,鸡肉,113.231429,23.09609
B0K1NZBVHV,牛扒先生(广百广场店),牛扒先生,non_chicken,,荔湾区,花地大道中66号广百广场F4层(坑口地铁站A口旁),050201,餐饮服务;外国餐厅;西餐厅(综合风味),"沙拉,炒饭,牛扒",113.227725,23.081521
B0KBMR2OZR,塔斯汀中国汉堡(广州市荔湾花地湾店),塔斯汀中国汉堡,non_chicken,,荔湾区,浣花路108号塔斯汀花地湾店,050300,餐饮服务;快餐厅;快餐厅,中国汉堡,113.221913,23.085797
B0FFG1HWRN,周黑鸭(广州坑口地铁站店),周黑鸭,other_chicken,推荐菜,荔湾区,广州地铁一号线坑口站KK-1-5/6S号,050000,餐饮服务;餐饮相关场所;餐饮相关,"下酒菜,锁骨,鸡爪,鸭掌,凤爪",113.227375,23.081747
B0HRS5Q2B3,昌记土鸡店(花蕾路店),昌记土鸡店,traditional,招牌,荔湾区,芳村大道东花蕾路9号,050100,餐饮服务;中餐厅;中餐厅,,113.229941,23.095148
B0KGCAVEWF,昌记土鸡万州烤鱼(茶滘店),昌记土鸡万州烤鱼,traditional,招牌,荔湾区,茶滘街道茶滘路2号,050100,餐饮服务;中餐厅;中餐厅,土鸡,113.222374,23.091851
B0JR9HKE0J,壹鸡饭堂(敏捷朗悦公馆店),壹鸡饭堂,other_chicken,招牌,荔湾区,敏捷朗悦公馆A栋,050100,餐饮服务;中餐厅;中餐厅,"鸡饭,炒粉",113.221849,23.085807
B0FFLK13I3,大岗仙庙烧鸡(芳村店),大岗仙庙烧鸡,other_chicken,招牌,荔湾区,花地大道1号(之三119)壹号文化广场,050100,餐饮服务;中餐厅;中餐厅,"仙庙烧鸡,白灼茄子,秘制排骨,排骨腊味煲仔饭,娃娃菜,三丝炒米粉,单人餐,排骨,烧鸡,鸡肉",113.225221,23.09651
B0LKSUIIIK,都得·传奇豉油鸡(荔湾金域曦府店),都得·传奇豉油鸡,traditional,招牌,荔湾区,茶滘街道金域曦府浣花路57号1层2-16铺,050100,餐饮服务;中餐厅;中餐厅,豉油鸡,113.231642,23.084788
B0J6GMDXIQ,荡失路正宗清远鸡煲,荡失路正宗清远鸡煲,traditional,招牌,荔湾区,花地大道北319号,050100,餐饮服务;中餐厅;中餐厅,桑拿鸡,113.229398,23.07971
B0FFJC7QYM,华莱士·全鸡汉堡(花地店),华莱士·全鸡汉堡,modern,招牌,荔湾区,花地街道花地大道1号E区A502号,050201,餐饮服务;外国餐厅;西餐厅(综合风味),"鸡肉,汉堡,宵夜,双人餐,单人餐,炸鸡,下午茶",113.227656,23.096714
B0FFITR4XI,芳姐农家鸡煲,芳姐农家鸡煲,traditional,招牌,荔湾区,花蕾路综合市场60号,050100,餐饮服务;中餐厅;中餐厅,"土鸡,鸡煲,鸡皮",113.231659,23.096126
B0KKCL5JP0,六叔湛江鸡饭店(茶滘店),六叔湛江鸡饭店,traditional,招牌,荔湾区,芳村茶窖镇南路一号钢琴厂宿舍,050100,餐饮服务;中餐厅;中餐厅,,113.223482,23.09382
B0J3DDIWOS,和福炭炉鸡煲(坑口地铁第2分店),和福炭炉鸡煲,other_chicken,招牌,荔湾区,浣花路浣南东街53-72号盛大蓝庭首层116铺(坑口地铁站D口旁),050100,餐饮服务;中餐厅;中餐厅,,113.226409,23.081385
B0KKC6KE6Y,老广州陈记·炭炉鸡煲(东漖店),老广州陈记·炭炉鸡煲,other_chicken,招牌,荔湾区,东漖南路46号东漖肉菜市场旁新建临时商铺12号,050100,餐饮服务;中餐厅;中餐厅,,113.224633,23.081647
B0HKYSSDKO,明和碳炉鸡煲(花蕾路店),明和碳炉鸡煲,other_chicken,招牌,荔湾区,花蕾路乌石墩62-10号,050100,餐饮服务;中餐厅;中餐厅,,113.231274,23.096039
B0I2KAFM86,迎福星湛江鸡饭店(芳村店),迎福星湛江鸡饭店,traditional,招牌,荔湾区,芳村花蕾路31号104-106铺,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.229418,23.094905
B0FFLNGCIF,悦香鸡(茶滘市场店),悦香鸡,other_chicken,招牌,荔湾区,芳村东漖北路558号广州市荔湾区茶滘市场室内区97号,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.223365,23.093326
B0I0NLAJVO,塔斯汀中国汉堡(广州市荔湾区芳村店),塔斯汀中国汉堡,non_chicken,,荔湾区,花地大道北88号之二2108铺,050300,餐饮服务;快餐厅;快餐厅,"中国汉堡,堂食,汉堡",113.228017,23.097449
B0GKUUI60Q,潮汕啊茂烧鸡,潮汕啊茂烧鸡,other_chicken,招牌,荔湾区,东漖市场后街临时商铺A23号,050000,餐饮服务;餐饮相关场所;餐饮相关,烧鸡,113.224294,23.081613
B0FFKWKQ1M,炭炉鸡煲(花蕾路店),炭炉鸡煲,other_chicken,招牌,荔湾区,花地美食广场,050100,餐饮服务;中餐厅;中餐厅,,113.230086,23.095191
B0LA5HKAYN,醉仙脆皮现烤烧鸡(荔湾店),醉仙脆皮现烤烧鸡,other_chicken,招牌,荔湾区,招村市柴西门厂房东侧19号,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.23335,23.091966
B0FFLK0A8F,华辉拉肠(花蕾路店),华辉拉肠,non_chicken,,荔湾区,合兴苑南门旁,050300,餐饮服务;快餐厅;快餐厅,单人餐,113.225434,23.093401
B0L0VHIC4G,鸡状元私房菜(东漖北路店),鸡状元私房菜,other_chicken,招牌,荔湾区,茶滘新村东北门旁,050100,餐饮服务;中餐厅;中餐厅,私房菜,113.224443,23.095557
B0J0FOS4SE,小窑记·窑鸡(花地湾店),小窑记·窑鸡,other_chicken,招牌,荔湾区,鸿图东街23号,050100,餐饮服务;中餐厅;中餐厅,窑鸡,113.221276,23.087706
B0JKGY1S3T,吴记梁山鸡,吴记梁山鸡,other_chicken,招牌,荔湾区,乌石墩74号,050100,餐饮服务;中餐厅;中餐厅,江湖菜,113.230827,23.095904
B0H0JDVUYL,叫了只炸鸡(芳村店),叫了只炸鸡,modern,招牌,荔湾区,花地大道1号壹号文化广场F1层,050300,餐饮服务;快餐厅;快餐厅,,113.227632,23.097606
B0JD7C9YOO,安铺鸡饭店(东漖南路店),安铺鸡饭店,other_chicken,招牌,荔湾区,东漖南路与芳和中环街交叉口东北80米,050100,餐饮服务;中餐厅;中餐厅,安铺鸡,113.223834,23.081331
B0KRFUSIY7,凤中冠·老廣砂锅啫啫鸡煲,凤中冠·老廣砂锅啫啫鸡煲,traditional,招牌,荔湾区,招村北外约二巷16号,050100,餐饮服务;中餐厅;中餐厅,,113.233382,23.091943
B0MB6UO3MB,鸡柳大人(广州芳村沃尔玛店),鸡柳大人,modern,招牌,荔湾区,沃尔玛(广州芳村店),050300,餐饮服务;快餐厅;快餐厅,鸡柳,113.228826,23.096088
B0L6ASN8A8,柴火地锅鸡,柴火地锅鸡,modern,招牌,荔湾区,花蕾路与招村北街交叉口西南180米,050100,餐饮服务;中餐厅;中餐厅,柴火地锅鸡,113.230597,23.095088
B0L3X92E5Y,三十年手撕鸡(东漖南路店),三十年手撕鸡,traditional,招牌,荔湾区,东漖南路46号东漖菜市场(坑口地铁站D口步行350米),050300,餐饮服务;快餐厅;快餐厅,手撕鸡,113.224128,23.080882
B0FFHUMDH8,窑鸡王(浣花路店),窑鸡王,traditional,招牌,荔湾区,广州市荔湾区浣花西路70号首层铺,050300,餐饮服务;快餐厅;快餐厅,"盐焗鸡心,卤香藕片,卤香三结义,卤香鸭肠,卤香鹌鹑蛋,盐焗三宝,盐焗鸡爪,卤香鸭脖,招牌窑鸡（整只）,招牌窑鸡,腊味饭,双人餐",113.219861,23.086572
B0L26BDNKR,鸡旺明食鸡专门店,鸡旺明食鸡专门店,other_chicken,招牌,荔湾区,花溪路6号105,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.233354,23.081014
B0M67AWH78,荔枝木脆皮烧鸡,荔枝木脆皮烧鸡,other_chicken,招牌,荔湾区,招村北外约二巷与招村新街交叉口东120米,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.2334,23.092066
B0LKSCJF1A,鸡柳学姐,鸡柳学姐,modern,招牌,荔湾区,花地大道1号(之三104),050000,餐饮服务;餐饮相关场所;餐饮相关,鸡柳,113.227371,23.096834
B0KUMC5DUW,悦香鸡东漖店,悦香鸡东漖店,other_chicken,招牌,荔湾区,东漖南路46号东漖市场内R1,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.224363,23.081054
B0L2LXQ20V,竹林鸡档,竹林鸡档,other_chicken,招牌,荔湾区,镇南大街与田桑街交叉口西60米,050100,餐饮服务;中餐厅;中餐厅,,113.222742,23.093657
B0K3AXH654,泰子椰·东南亚沙爹鸡煲,泰子椰·东南亚沙爹鸡煲,other_chicken,招牌,荔湾区,逸合中心,050100,餐饮服务;中餐厅;中餐厅,鸡煲,113.236159,23.085382
B0L03RDM7I,老椰汇椰子鸡,老椰汇椰子鸡,modern,招牌,荔湾区,芳村永乐路23号怡芳苑,050100,餐饮服务;中餐厅;中餐厅,椰子鸡,113.226895,23.097509
B0GK7ZYZUM,芳村榕树头叹佬鸡煲(芳村总店),芳村榕树头叹佬鸡煲,other_chicken,招牌,荔湾区,芳村大道东169号121室,050100,餐饮服务;中餐厅;中餐厅,"大排档,鸡肉,双人餐",113.235626,23.097505
B0FFLK0A8J,罗家鸡煲鲜食坊(芳村店),罗家鸡煲鲜食坊,other_chicken,招牌,荔湾区,花蕾路99号骏丰商务中心一楼,050100,餐饮服务;中餐厅;中餐厅,"大排档,玉米,鸡肉",113.234828,23.096381
B0FFHLUD4S,世佰桑拿鸡·打边炉·啫啫煲,世佰桑拿鸡·打边炉·啫啫煲,traditional,招牌,荔湾区,华昇工业大厦对面,050100,餐饮服务;中餐厅;中餐厅,"大排档,桑拿鸡汤底,桑拿鸡,打边炉,鸡肉",113.229428,23.079297
B0FFLK069X,朱氏尚品雷州滋补清汤羊·湛江特色鸡煲,朱氏尚品雷州滋补清汤羊·湛江特色鸡煲,other_chicken,招牌,荔湾区,芳村大道东169号961创意园,050100,餐饮服务;中餐厅;中餐厅,羊肉,113.235685,23.097125
B0KGG56RFQ,正新鸡排(广州芳和荟店),正新鸡排,modern,招牌,荔湾区,东漖南路123号芳和荟广场,050000,餐饮服务;餐饮相关场所;餐饮相关,单人餐,113.224494,23.080264
B0JRCNTS5D,丰年四季椰子鸡(丽和华庭店),丰年四季椰子鸡,modern,招牌,荔湾区,东漖北路76一88号丽和华庭,050100,餐饮服务;中餐厅;中餐厅,四季椰子鸡,113.224733,23.099009
B0K3FZJ7EW,鸡鸽皇,鸡鸽皇,other_chicken,招牌,荔湾区,东教北路76号10铺,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.224876,23.099327
B0KDT5C8MO,金晚食鸡(信联路小区店),金晚食鸡,other_chicken,招牌,荔湾区,信联路小区,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.236645,23.097589
B0KKUC2BO9,荣华湛江鸡食府,荣华湛江鸡食府,traditional,招牌,荔湾区,芳村大道东200号1850创意园区内38栋,050100,餐饮服务;中餐厅;中餐厅,双人餐,113.236746,23.098763
B0G1LN4GHB,GIIYUU汁遇炸鸡(芳村店),GIIYUU汁遇炸鸡,modern,招牌,荔湾区,坑口新村九巷1号102房,050000,餐饮服务;餐饮相关场所;餐饮相关,炸鸡,113.230004,23.079017
B0JBSNRXNU,正新鸡排(芳村店),正新鸡排,modern,招牌,荔湾区,花地大道北芳村万象商业街自编D27号商铺,050300,餐饮服务;快餐厅;快餐厅,"手抓饼,炸鸡排",113.229776,23.098769
B0GRGKNPGP,醉仙脆皮烧鸡(坑口店),醉仙脆皮烧鸡,other_chicken,招牌,荔湾区,聚龙里三巷6号,050000,餐饮服务;餐饮相关场所;餐饮相关,,113.230111,23.078289
B0LUHUFVRS,王牌烧鹅(白鹅潭店),王牌烧鹅,non_chicken,,荔湾区,芳村永乐路23号怡芳苑,050000,餐饮服务;餐饮相关场所;餐饮相关,"单人餐,双人餐",113.225267,23.098182
B0J6YLCAV8,聚颜味海南鸡饭(芳村店),聚颜味海南鸡饭,modern,招牌,荔湾区,坑口新村五巷1号101铺,050100,餐饮服务;中餐厅;中餐厅,海南鸡饭,113.230872,23.078913
B0L0RA4ZTD,华辉拉肠(芳和荟店),华辉拉肠,non_chicken,,荔湾区,东漖南路123号首层自编102房,050100,餐饮服务;中餐厅;中餐厅,单人餐,113.223739,23.080328
B0K3G5RMMO,番佬掂·劲脆烧肉(东漖店),番佬掂·劲脆烧肉,non_chicken,,荔湾区,芳村花地街道永乐路23号108铺,050100,餐饮服务;中餐厅;中餐厅,"烧鹅,拌饭,烧腊,烧肉",113.225271,23.098311
B0J37HWT2L,喜粤粤见新味,喜粤粤见新味,non_chicken,,荔湾区,芳村大道东195-16号(芳村地铁站D口步行380米),050100,餐饮服务;中餐厅;中餐厅,"双人餐,招牌红烧乳鸽",113.235071,23.098567
B0FFHK0TYO,顺德啜鱼(丰年路店),顺德啜鱼,other_chicken,推荐菜,荔湾区,芳村丰年路8号101房自编107-108-109,050100,餐饮服务;中餐厅;中餐厅,"顺德鱼生,鸡煲",113.222847,23.098266
B0KU6AUZ9Y,电白渔港(湛江鸡饭店),电白渔港,non_chicken,,荔湾区,芳村大道东200号1850创意园9栋,050103,餐饮服务;中餐厅;广东菜(粤菜),素菜,113.235839,23.098755
B0L195H4I5,蜀渝拌·重庆凉拌菜((鸿图东街店)),蜀渝拌·重庆凉拌菜),non_chicken,,荔湾区,鸿图东街34号101铺,050000,餐饮服务;餐饮相关场所;餐饮相关,"单人餐,双人餐",113.2214,23.087913
B0FFFS4SXK,麦当劳(东漖北路分店餐厅),麦当劳,other_chicken,推荐菜,荔湾区,东漖北路560号(南楼)首层自编5号,050302,餐饮服务;快餐厅;麦当劳,"麦当劳超值嗨餐,（2-3人餐）,原味板烧鸡腿麦满分组合,板烧美味三件套,麦辣美味三件套,人气美味尽享套餐,家有金桶（汉堡版）,麦辣鸡腿堡,安格斯系列,巨无霸汉堡,大脆鸡扒麦满分组合,家有金桶（脆鸡版）,可乐鸡翅,汉堡,双人餐,薯条",113.223281,23.09238
B00140UM4J,麦当劳(芳村分店餐厅),麦当劳,modern,推荐菜,荔湾区,"芳村花地大道北93-103号花地城广场首层,负一层",050302,餐饮服务;快餐厅;麦当劳,"烤芝士酱薯条,麦乐鸡翅,麦乐鸡块餐,拿铁雪冰,巨无霸大套餐,麦香鱼餐,双层板烧鸡腿堡,圣代,双层吉士蛋堡,热奶茶,珍珠奶茶,双层吉士汉堡餐,火腿扒蛋麦煎饼,麦香鱼汉堡中套餐,那么大鸡排满碗饭精选套餐,双人餐,汉堡,薯条,鸡翅",113.229108,23.095269
B0M6HM8BWE,麦当劳(花地大道中第二分店),麦当劳,other_chicken,推荐菜,荔湾区,"花地大道中66号荔胜广百广场第三层夹8号铺,第四层2号、3号铺",050302,餐饮服务;快餐厅;麦当劳,"家有金桶（脆鸡版）,麦辣美味三件套,原味板烧鸡腿麦满分组合,麦当劳超值嗨餐,（2-3人餐）,大脆鸡扒麦满分组合,板烧美味三件套,麦辣鸡腿堡,安格斯系列,巨无霸汉堡,人气美味尽享套餐,家有金桶（汉堡版）,可乐鸡翅,汉堡,双人餐",113.227637,23.081785
B0I165VS48,食野?SAYYEAH?创意轻食(芳村店),食野?SAYYEAH?创意轻食,non_chicken,,荔湾区,浣花西路鸿图东街41号铺,050120,餐饮服务;中餐厅;中式素菜馆,单人餐,113.221717,23.088319
B0J6PXB0X9,沙县小吃(招村北街店),沙县小吃,non_chicken,,荔湾区,招村北外约170号,050118,餐饮服务;中餐厅;特色/地方风味餐厅,,113.231903,23.092894
B00140V67H,温祈福酒家(红棉大厦店),温祈福酒家,traditional,推荐菜,荔湾区,花蕾路10-1号,050101|050103,餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;广东菜(粤菜),"金牌芝士焗番茄,干蒸拼虾饺,一口芝士番茄,鱼包,盐焗多宝,腐皮卷,牛叉烧,葡挞,西施乳鸽,咖喱烧鹅,红葱头焗鸡,生炒牛肉饭,榴莲酥,西施碌乳鸽,海马浸鸡,排骨,虾仁,点心,煲仔饭,私房菜,米粉,芝士,脆皮鲜虾炸春卷,传统古法盐焗鸡,自制农家濑粉,笋尖水晶鲜虾饺,顺德爽脆鱼皮,脆皮烧鹅,麻香空心煎堆,西施乳鸽,黑糖叉烧,八挞酱凤爪,玫瑰豉油鸡,金钩珍珠咸水角,金沙干贝鲍汁糯米鸡,金银蒜蒸排骨",113.22675,23.094033
B0HK0ANSTQ,客家班·客家菜(广百广场店),客家班·客家菜,traditional,推荐菜,荔湾区,花地大道中66号101自编1-4、5、6铺,050103,餐饮服务;中餐厅;广东菜(粤菜),"炒饭,客家菜,豆腐,鸡肉,东江盐焗鸡",113.227909,23.08137
B0FFLJP8L4,广州酒家(荔胜店),广州酒家,traditional,推荐菜,荔湾区,花地大道中路66号荔胜广场第五层5F-05商铺,050100,餐饮服务;中餐厅;中餐厅,"叉烧,炒面,虾仁,点心,鸡肉,及弟粥,桶子豉油鸡,及第粥,爽脆鲜虾红米肠粉",113.22782,23.081597
B0LRAL06K2,遇见小面(荔胜广场店),遇见小面,modern,推荐菜,荔湾区,花地大道中66号第一层自编号1F-11、12号铺,050100,餐饮服务;中餐厅;中餐厅,"酥掉渣芝麻烧饼(1个),金碗酸辣粉,脆皮半只鸡阳光番茄汤面,酸菜卤肉面,老麻抄手,爆浆豆腐串(2串),琥珀冰粉,阳光番茄牛肉面,脆皮半只鸡麻辣小面,内蒙古羔羊羊肉串(3串),酥脆鸡排(1块),川味酸菜牛肉面,酸菜卤肉饭,葱酥骨汤抄手,白玉厚椰乳,秘制脆皮半只鸡,销魂擂椒卤肉面,酸辣粉",113.227679,23.081461
B0K6ZR0YRR,鸽王(浣花)世家(啫啫煲),鸽王世家,traditional,推荐菜,荔湾区,花蕾路百合园综合市场鸽王(浣花)世家,050103,餐饮服务;中餐厅;广东菜(粤菜),"乳鸽,猪扒,白切鸡,葱油饼,长寿面,三道菜,啫啫煲",113.231548,23.096113
B0K3Z9AE4Y,是岸音乐餐吧(理想花地·金域曦府店),是岸音乐餐吧,non_chicken,,荔湾区,浣花路67号101铺,050100,餐饮服务;中餐厅;中餐厅,,113.233157,23.083562
B0JK6BZOA8,蒙自源(广州荔湾万汇天地店),蒙自源,non_chicken,,荔湾区,浣花路51号自编113号蒙自源米线一楼,050000,餐饮服务;餐饮相关场所;餐饮相关,"下午茶,葱油饼,米线",113.23291,23.084698
B0J3FZDQLM,木生火时光·空中花园餐吧(芳村分店),木生火时光·空中花园餐吧,non_chicken,,荔湾区,花地大道1号壹号文化广场F4层,050000,餐饮服务;餐饮相关场所;餐饮相关,"单人餐,酸菜鱼",113.228611,23.098099
B0HRAHLRC5,江渔儿酸菜鱼(广州荔胜广场店),江渔儿酸菜鱼,modern,推荐菜,荔湾区,冲口街道荔湾区花地大道中路66号荔胜广百广场4楼7、8号商铺,050100,餐饮服务;中餐厅;中餐厅,"酸菜鱼,老坛酸菜鲈鱼,酸菜鱼,口水鸡",113.227563,23.081639
B0H64HILRT,兰州牛肉面,兰州牛肉面,modern,推荐菜,荔湾区,茶滘街道浣花西路80号,050121,餐饮服务;中餐厅;清真菜馆,"大盘鸡,猪肉,牛肉,羊肉,牛肉拉面",113.220058,23.086548
B0H3SULDD0,达美乐比萨(花地路分店),达美乐比萨,other_chicken,推荐菜,荔湾区,花地大道北93号花地城广场地上第一层1026.1027铺位,050300,餐饮服务;快餐厅;快餐厅,"经典大阪烧风味海陆比萨,西西里风情尊牛多多笋鲜比萨,可可火山饼底,苏丹王榴莲红毛丹比萨,美式豪情牛肉培根菠萝比萨,金尊猫山王榴莲多多比萨,照烧风味牛肉土豆比萨,意大利雪球芝士多肉多芝比萨,新加坡砂煲风味腊肠鸡肉比萨,呼伦贝尔羔羊排,马德里风情牛腩大虾比萨,托斯卡纳风情芝浓三文鱼比萨,冬日暖饮,火山饼底,香甜双虾菠萝比萨,英式惠灵顿菲力牛排比萨,可可熔岩芝士流心卷边,经典意式肉酱比萨,金枪鱼海鲜荟萃比萨,黑松露风味菌菇鸡肉比萨,苏丹王榴莲多多给荔比萨,嫩滋肋眼牛排,芝士焗烤嫩汁三文鱼,双人餐",113.229029,23.095994
B0H1UHW4SE,蒙自源(广州荔湾坑口店),蒙自源,non_chicken,,荔湾区,坑口迎来里五巷3号102房,050100,餐饮服务;中餐厅;中餐厅,下午茶,113.228898,23.077719
B0G257VOJ1,金禾谷(芳和荟广场店),金禾谷,traditional,推荐菜,荔湾区,东漖南路123号芳和荟F1层,050300,餐饮服务;快餐厅;快餐厅,"白切鸡,烧鹅",113.223651,23.08031
B0FFIK1FY7,盐步联记饼家嫁女饼(芳村店),盐步联记饼家嫁女饼,other_chicken,推荐菜,荔湾区,花蕾路与中市外约新街交叉口西北180米,050000,餐饮服务;餐饮相关场所;餐饮相关,鸡蛋糕,113.230661,23.096926
B0FFHD4Q3W,应记味稻(芳和店),应记味稻,traditional,推荐菜,荔湾区,芳和中环街14号,050100,餐饮服务;中餐厅;中餐厅,"皮蛋瘦肉粥,至尊石磨牛肉拉肠,鴛鴦腸,窩蛋牛肉粥,艇仔粥,至尊牛肉肠,冲菜牛肉饭,净牛腩,净猪手,凉瓜黄豆炖龙骨汤,叉烧肠,发财猪手饭,和味猪手粉,姜葱白切鸡饭,应记鸡皇粥,肠粉",113.222503,23.080437
B0FFGICLPK,金记五味鹅(接龙里店),金记五味鹅,other_chicken,推荐菜,荔湾区,接龙里小区6号之1铺(大冲口地铁站A口步行480米),050100,餐饮服务;中餐厅;中餐厅,"台山黄鳝饭,生炒台山菜花,五味鹅,浸凉瓜,炒台山西兰花,泥虫汤丸,半只,酥炸狗肚鱼,泥虫咸汤丸,水鱼焖鸡,黄蟮饭,椒盐九肚鱼,大盘鱼,鸡肉,大排档,特色菜",113.236463,23.095075
B0FFFYDL9X,尊宝比萨(花蕾店),尊宝比萨,modern,推荐菜,荔湾区,花蕾路2-6后首层之三,050300,餐饮服务;快餐厅;快餐厅,"装“苏丹王d24榴莲披萨,核桃鸡,夏威荑水果比,劲爆鸡米花,新奥尔良披萨烤鸡肉,核桃烤鸡披萨,韩国烤肉比萨套餐,芝士焗玉米粒,肉酱,核桃鸡腿披萨,核桃pizza,双重芝士,五香牛肉,核桃比萨,核仁鸡肉,比萨,鸡肉,双人餐,意面,芝士",113.227128,23.094275
B0FFFRHNQY,袁记云饺(广州市荔湾区茶滘分店),袁记云饺,non_chicken,,荔湾区,东漖北路558号茶滘市场A区,050000,餐饮服务;餐饮相关场所;餐饮相关,堂食,113.223743,23.093108
B00141HXI5,地一居海鲜酒楼(总店),地一居海鲜酒楼,traditional,推荐菜,荔湾区,芳村百花路40号,050119,餐饮服务;中餐厅;海鲜酒楼,"芝士焗番茄,黄酒焗猪手,至尊烧鹅,水晶鸡,咸香乳鸽,杂粮燕麦包,一品罗汉斋,松化蛋挞,白切清远鸡,冰镇生炒骨,面酱排骨蒸鱼嘴,果汁猪扒,煎酿尖椒,虾蛟,煎饺,点心,蛋挞,鸡肉,白切清远鸡,安虾咸水角,白切鸡,糯米鸡",113.221936,23.097257
B00140NV1R,兹味烧腊店(东漖北路店),兹味烧腊店,traditional,推荐菜,荔湾区,东漖北路526号,050000,餐饮服务;餐饮相关场所;餐饮相关,手撕鸡,113.224143,23.094408
B00140JAI4,十八围楼德盛烧鹅酒家(东漖店),十八围楼德盛烧鹅酒家,traditional,推荐菜,荔湾区,东漖北路514号,050100,餐饮服务;中餐厅;中餐厅,"扬州炒饭,烧鹅,白切鸡",113.224305,23.094898
B0MGPZ0VTU,袁记云饺(荔湾区东漖市场店),袁记云饺,non_chicken,,荔湾区,东漖南路8号104号,050000,餐饮服务;餐饮相关场所;餐饮相关,堂食,113.224649,23.080809
B0LDHOQGCS,粤味烧·劲脆烧肉(烧腊·快餐·坑口新村店),粤味烧·劲脆烧肉,traditional,推荐菜,荔湾区,坑口新村一巷1号,050000,餐饮服务;餐饮相关场所;餐饮相关,"劲脆烧肉,豉油鸡,叉烧饭",113.231962,23.078866
B0KU36D40C,牛约堡-牛肉汉堡(荔胜广场店),牛约堡-牛肉汉堡,modern,推荐菜,荔湾区,坑口大街132号今和创意园1号楼101房a3室,050300,餐饮服务;快餐厅;快餐厅,"牛肉汉堡,炸鸡",113.232365,23.079186
B0FFI9Q18L,周黑鸭(广州花地湾地铁站店)(暂停营业),周黑鸭,non_chicken,,荔湾区,花地大道北花地湾地铁站HDW-1-3G号(B口内),050000,餐饮服务;餐饮相关场所;餐饮相关,虎皮凤爪,113.228784,23.090457
B0FFF3OR5K,麦当劳(东漖南路分店餐厅)(装修中),麦当劳,other_chicken,推荐菜,荔湾区,东漖南路123号商业楼一楼自编A01号,050302,餐饮服务;快餐厅;麦当劳,"原味特级板烧鸡腿堡,巨无霸中套餐,芝足火腿加长堡,香满嫩鸡加长堡,烤芝士酱薯条,麦乐鸡大套餐,核桃豆浆,麦辣鸡腿汉堡中套餐,麦乐酷,脆炸薯饼,菠萝派,麦乐鸡块餐,抹茶麦旋风,巧克力圣代,板烧鸡腿,双人餐,汉堡,薯条",113.224419,23.080333
B00141SCTM,肯德基(百花路店),肯德基,modern,推荐菜,荔湾区,百花路8号花地人家商业区首层,050301,餐饮服务;快餐厅;肯德基,"KFC老北京鸡肉卷,小食拼盘,海苔岩烧大鸡腿饭,黄金鸡块,蔬菜沙拉,醇香土豆泥,薯条,红豆派,伴柠伴桔鲜果茶,现磨咖啡,新奥尔良烤鸡腿堡,鸡米花,香辣鸡翅,KFC芋缘花淇淋,葡式蛋挞,芋缘花淇淋,KFC香辣（劲脆）鸡腿堡,吮指原味鸡,可乐,肯大大鸡排,玉米沙拉,炸鸡,鸡肉,下午茶",113.224724,23.098383
B0HACDW0E7,鹏记美食(坑口店),鹏记美食,non_chicken,,荔湾区,坑口新村小区北门旁,050100,餐饮服务;中餐厅;中餐厅,,113.230702,23.078789
B0K0U56OXJ,私人定鷄,私人定鷄,traditional,推荐菜,荔湾区,沙涌新村二巷7号(沙涌地铁站A口步行90米),050000,餐饮服务;餐饮相关场所;餐饮相关,"啫啫鸡,生态三黄鸡,生态时令时蔬,鸡杂汤,姬松茸丝瓜浸鸡,鸡油饭,单人餐,双人餐",113.240202,23.085123
